id,league,name,nickname,season,gamesPlayed,wins,losses,overtimeLosses,shootoutWins,shootoutLosses,points,goalsFor,goalsAgainst,goalsDiff,winPercent,S,SA,FOPct,SB,H,TkA,GvA,PIMPerG,PPO,PPG,PPPercent,SHGA,SHO,PPGA,PKPercent,leagueRank,divisionRank,conferenceRank,playoffResult,playoffWins,playoffLosses
4,0,Manhattan,Rage,81,66,26,36,1,3,3,56,225,281,-56,0.394,2184,2729,50.4,1320,1070,574,650,6.77,239,40,0.1674,15,202,38,0.8119,17,5,9,Missed,,
19,0,Seattle,Argonauts,72,66,26,38,2,3,0,54,188,278,-90,0.394,1830,2520,46,1191,1239,651,558,6.71,188,37,0.1968,8,189,31,0.836,14,4,7,Round 1,1,4
5,0,New England,Wolfpack,42,50,26,17,7,0,0,59,165,165,0,0.52,,,,,,,,,,,,,,,,5,,3,Finals Lost,10,8
8,0,Calgary,Dragons,51,50,26,20,4,0,0,56,152,150,2,0.52,,,,,,,,,,,,,,,,7,2,3,Round 2,3,4
15,0,Texas,Renegades,54,50,26,19,1,3,4,57,138,138,0,0.52,,,,,,,,,,,,,,,,10,3,5,Missed,,
15,0,Texas,Renegades,47,50,26,23,1,0,0,53,157,156,1,0.52,,,,,,,,,,,,,,,,7,2,4,Round 3,9,8
5,0,New England,Wolfpack,45,50,26,22,2,0,0,54,148,166,-18,0.52,,,,,,,,,,,,,,,,5,,3,Round 1,1,4
8,0,Calgary,Dragons,54,50,26,19,2,2,3,57,162,157,5,0.52,,,,,,,,,,,,,,,,9,2,4,Round 1,1,4
7,0,West Kendall,Platoon,42,50,26,17,7,0,0,59,173,154,19,0.52,,,,,,,,,,,,,,,,4,,2,Round 1,3,4
10,0,Minnesota,Chiefs,44,50,26,21,3,0,0,55,153,161,-8,0.52,,,,,,,,,,,,,,,,9,,4,Round 2,7,7
14,0,New Orleans,Specters,61,66,26,37,1,6,2,55,165,260,-95,0.394,,,,,,,,,,,,,,,,17,4,9,Missed,,
4,0,Manhattan,Rage,50,50,26,20,4,0,0,56,147,137,10,0.52,,,,,,,,,,,,,,,,8,2,4,Round 1,2,4
6,0,Tampa Bay,Barracuda,58,66,26,38,2,4,0,54,181,240,-59,0.394,,,,,,,,,,,,,,,,13,4,8,Missed,,
10,0,Minnesota,Chiefs,36,50,26,17,7,0,0,59,146,136,10,0.52,,,,,,,,,,,,,,,,6,,2,Round 2,6,7
4,0,Manhattan,Rage,51,50,26,18,6,0,0,58,166,153,13,0.52,,,,,,,,,,,,,,,,5,2,3,Round 3,5,7
0,0,Buffalo,Stampede,49,50,26,19,5,0,0,57,144,146,-2,0.52,,,,,,,,,,,,,,,,6,2,4,Round 2,1,4
0,0,Buffalo,Stampede,50,50,26,16,8,0,0,60,152,144,8,0.52,,,,,,,,,,,,,,,,4,2,3,Round 2,2,4
12,0,San Francisco,Pride,59,66,26,35,3,3,2,57,158,223,-65,0.394,,,,,,,,,,,,,,,,11,3,7,Round 1,2,4
3,0,Toronto,North Stars,50,50,26,22,2,0,0,54,172,168,4,0.52,,,,,,,,,,,,,,,,9,3,5,Round 2,6,6
0,0,Buffalo,Stampede,41,50,26,17,7,0,0,59,163,172,-9,0.52,,,,,,,,,,,,,,,,6,,2,Round 1,3,4
9,0,Edmonton,Blizzard,49,50,26,22,2,0,0,54,168,172,-4,0.52,,,,,,,,,,,,,,,,7,2,3,Cup Winner,16,7
5,0,New England,Wolfpack,48,50,26,22,2,0,0,54,150,159,-9,0.52,,,,,,,,,,,,,,,,11,4,6,Missed,,
7,0,West Kendall,Platoon,41,50,26,18,6,0,0,58,166,150,16,0.52,,,,,,,,,,,,,,,,7,,3,Cup Winner,12,8
0,0,Buffalo,Stampede,43,50,26,19,5,0,0,57,153,154,-1,0.52,,,,,,,,,,,,,,,,6,,3,Round 2,5,4
13,0,Los Angeles,Panthers,50,50,26,23,1,0,0,53,150,152,-2,0.52,,,,,,,,,,,,,,,,10,3,5,Round 1,1,4
11,0,Winnipeg,Aurora,58,66,26,37,0,2,3,55,170,208,-38,0.394,,,,,,,,,,,,,,,,12,3,5,Round 1,0,4
13,0,Los Angeles,Panthers,28,50,26,17,7,0,0,59,152,141,11,0.52,,,,,,,,,,,,,,,,8,,6,Missed,,
8,0,Calgary,Dragons,11,50,26,19,5,0,0,57,0,0,0,0.52,,,,,,,,,,,,,,,,6,,4,Finals Lost,9,10
13,0,Los Angeles,Panthers,26,50,26,22,2,0,0,54,0,0,0,0.52,,,,,,,,,,,,,,,,8,,5,Missed,,
9,0,Edmonton,Blizzard,21,52,26,18,8,0,0,60,0,0,0,0.5,,,,,,,,,,,,,,,,5,,3,Round 1,3,4
15,0,Texas,Renegades,29,50,26,18,6,0,0,58,150,136,14,0.52,,,,,,,,,,,,,,,,7,,4,Round 1,2,4
15,0,Texas,Renegades,35,50,26,19,5,0,0,57,161,158,3,0.52,,,,,,,,,,,,,,,,7,,5,Round 1,2,4
6,0,Seattle,Riot,31,50,26,20,4,0,0,56,132,136,-4,0.52,,,,,,,,,,,,,,,,8,,4,Round 2,5,6
7,0,West Kendall,Platoon,22,52,26,22,4,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,7,,3,Round 2,6,6
3,0,Toronto,North Stars,36,50,26,18,6,0,0,58,164,156,8,0.52,,,,,,,,,,,,,,,,8,,4,Round 1,2,4
5,0,New England,Wolfpack,29,50,26,22,2,0,0,54,137,135,2,0.52,,,,,,,,,,,,,,,,10,,5,Missed,,
11,0,Winnipeg,Jets,20,50,26,18,6,0,0,58,0,0,0,0.52,,,,,,,,,,,,,,,,6,,4,Round 2,6,4
4,0,Manhattan,Rage,23,52,26,22,4,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,7,,4,Round 2,7,7
9,0,Edmonton,Blizzard,20,50,26,22,2,0,0,54,0,0,0,0.52,,,,,,,,,,,,,,,,7,,5,Missed,,
3,0,Toronto,North Stars,29,50,26,18,6,0,0,58,162,142,20,0.52,,,,,,,,,,,,,,,,6,,3,Round 2,7,4
9,0,Edmonton,Comets,5,44,26,12,6,0,0,58,0,0,0,0.591,,,,,,,,,,,,,,,,3,,1,Round 2,3,4
6,0,Seattle,Riot,30,50,26,18,6,0,0,58,153,144,9,0.52,,,,,,,,,,,,,,,,8,,4,Round 1,3,4
4,0,Manhattan,Rage,24,52,26,23,3,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,7,,3,Round 1,2,4
7,0,West Kendall,Platoon,32,50,26,19,5,0,0,57,149,149,0,0.52,,,,,,,,,,,,,,,,8,,3,Round 1,2,4
4,0,Manhattan,Rage,25,50,26,22,2,0,0,54,0,0,0,0.52,,,,,,,,,,,,,,,,9,,3,Round 1,3,4
3,0,Toronto,North Stars,8,50,26,20,4,0,0,56,0,0,0,0.52,,,,,,,,,,,,,,,,4,,3,Round 1,2,4
8,0,Calgary,Dragons,7,50,26,20,4,0,0,56,0,0,0,0.52,,,,,,,,,,,,,,,,4,,1,Round 2,0,4
13,0,Los Angeles,Panthers,27,50,26,20,4,0,0,56,0,0,0,0.52,,,,,,,,,,,,,,,,6,,4,Missed,,
4,0,Manhattan,Rage,12,50,26,22,2,0,0,54,0,0,0,0.52,,,,,,,,,,,,,,,,6,,4,Round 1,1,4
2,0,Hamilton,Steelhawks,7,50,26,20,4,0,0,60,0,0,0,0.52,,,,,,,,,,,,,,,,3,,3,Finals Lost,8,6
10,0,Minnesota,Chiefs,25,50,26,16,8,0,0,60,0,0,0,0.52,,,,,,,,,,,,,,,,4,,2,Round 2,5,7
5,0,New England,Wolfpack,26,50,26,21,3,0,0,55,0,0,0,0.52,,,,,,,,,,,,,,,,6,,3,Round 1,0,4
2,0,Hamilton,Steelhawks,8,50,26,21,3,0,0,55,0,0,0,0.52,,,,,,,,,,,,,,,,5,,4,Missed,,
13,0,Los Angeles,Panthers,21,52,26,19,7,0,0,59,0,0,0,0.5,,,,,,,,,,,,,,,,7,,5,Round 1,1,4
5,0,New England,Wolfpack,19,50,26,15,9,0,0,61,0,0,0,0.52,,,,,,,,,,,,,,,,4,,3,Round 1,1,4
13,0,Los Angeles,Panthers,20,50,26,15,9,0,0,61,0,0,0,0.52,,,,,,,,,,,,,,,,4,,3,Round 1,1,4
11,0,Winnipeg,Jets,34,50,26,16,8,0,0,60,172,160,12,0.52,,,,,,,,,,,,,,,,5,,3,Round 1,1,4
8,0,Calgary,Dragons,24,52,26,20,6,0,0,58,0,0,0,0.5,,,,,,,,,,,,,,,,6,,4,Round 1,0,4
8,0,Calgary,Dragons,34,50,26,19,5,0,0,57,163,149,14,0.52,,,,,,,,,,,,,,,,7,,5,Missed,,
15,0,Texas,Renegades,13,50,26,19,5,0,0,57,0,0,0,0.52,,,,,,,,,,,,,,,,7,,4,Round 1,2,4
5,0,New England,Wolfpack,36,50,26,17,7,0,0,59,155,149,6,0.52,,,,,,,,,,,,,,,,7,,3,Finals Lost,10,8
3,0,Toronto,North Stars,87,66,26,35,2,2,3,57,254,321,-67,0.394,2183,2313,50.8,1130,1465,605,729,6.44,190,20,0.1053,9,173,51,0.7052,15,,7,Missed,,
15,0,Texas,Renegades,83,66,26,37,0,0,3,55,211,243,-32,0.394,1871,2099,52,1214,1649,588,870,8.97,230,32,0.1391,2,253,51,0.7984,18,,7,Round 1,0,4
22,0,Cincinnati,Six,84,66,26,34,3,3,3,58,274,324,-50,0.394,2136,2367,48.5,1202,1637,674,800,7.15,192,49,0.2552,5,207,50,0.7585,17,,10,Missed,,
23,0,Nashville,Sound,84,66,26,36,4,1,0,56,264,317,-53,0.394,2098,2418,46.8,1198,1597,728,830,6.83,193,26,0.1347,13,211,56,0.7346,18,,11,Missed,,
7,0,Baltimore,Platoon,85,66,26,36,0,1,4,56,218,240,-22,0.394,1930,2183,45.6,1256,1586,648,834,10,276,31,0.1123,5,292,46,0.8425,17,,9,Missed,,
13,0,Los Angeles,Panthers,87,66,25,36,1,3,4,55,277,339,-62,0.379,2247,2694,48.6,933,1652,725,731,7.85,197,22,0.1117,11,232,42,0.819,17,,10,Missed,,
13,0,Los Angeles,Panthers,84,66,25,37,3,2,1,54,283,351,-68,0.379,2086,2767,45,1150,1626,788,912,7.74,223,50,0.2242,6,221,42,0.81,19,,8,Round 1,0,4
12,0,San Francisco,Pride,39,50,25,22,3,0,0,53,147,161,-14,0.5,,,,,,,,,,,,,,,,10,,6,Missed,,
13,0,Los Angeles,Panthers,40,50,25,18,7,0,0,57,161,167,-6,0.5,,,,,,,,,,,,,,,,9,,5,Missed,,
0,0,Buffalo,Stampede,37,50,25,23,2,0,0,52,146,156,-10,0.5,,,,,,,,,,,,,,,,9,,4,Round 1,3,4
2,0,Hamilton,Steelhawks,41,50,25,19,6,0,0,56,177,161,16,0.5,,,,,,,,,,,,,,,,8,,4,Round 2,6,6
4,0,Manhattan,Rage,53,50,25,22,1,2,2,53,159,134,25,0.5,,,,,,,,,,,,,,,,9,2,4,Round 1,2,4
5,0,New England,Wolfpack,58,66,25,37,2,7,2,54,149,240,-91,0.379,,,,,,,,,,,,,,,,14,5,9,Missed,,
5,0,New England,Wolfpack,56,50,25,23,1,2,1,52,136,163,-27,0.5,,,,,,,,,,,,,,,,10,3,6,Round 1,2,4
3,0,Toronto,North Stars,37,50,25,21,4,0,0,54,169,169,0,0.5,,,,,,,,,,,,,,,,8,,3,Finals Lost,11,7
13,0,Los Angeles,Panthers,39,50,25,19,6,0,0,56,149,135,14,0.5,,,,,,,,,,,,,,,,6,,4,Finals Lost,10,6
18,0,Atlanta,Inferno,59,66,25,35,1,3,5,56,213,251,-38,0.379,,,,,,,,,,,,,,,,12,1,5,Round 2,0,4
13,0,Los Angeles,Panthers,37,50,25,20,5,0,0,55,133,140,-7,0.5,,,,,,,,,,,,,,,,7,,5,Missed,,
11,0,Winnipeg,Aurora,59,66,25,37,2,3,2,54,152,230,-78,0.379,,,,,,,,,,,,,,,,13,5,8,Missed,,
8,0,Calgary,Dragons,37,50,25,19,6,0,0,56,167,149,18,0.5,,,,,,,,,,,,,,,,6,,4,Round 1,3,4
18,0,Atlanta,Inferno,56,50,25,22,0,0,3,53,175,153,22,0.5,,,,,,,,,,,,,,,,9,2,5,Round 2,6,5
5,0,New England,Wolfpack,39,50,25,21,4,0,0,54,155,156,-1,0.5,,,,,,,,,,,,,,,,8,,4,Round 2,5,7
8,0,Calgary,Dragons,38,50,25,21,4,0,0,54,148,139,9,0.5,,,,,,,,,,,,,,,,7,,4,Finals Lost,10,7
14,0,New Orleans,Specters,52,50,25,18,7,0,0,57,155,152,3,0.5,,,,,,,,,,,,,,,,7,2,3,Round 3,7,6
4,0,Manhattan,Rage,47,50,25,23,2,0,0,52,160,167,-7,0.5,,,,,,,,,,,,,,,,8,2,4,Round 1,1,4
11,0,Winnipeg,Jets,42,50,25,21,4,0,0,54,145,149,-4,0.5,,,,,,,,,,,,,,,,9,,5,Missed,,
3,0,Toronto,North Stars,48,50,25,17,8,0,0,58,159,160,-1,0.5,,,,,,,,,,,,,,,,8,3,5,Round 1,0,4
9,0,Edmonton,Blizzard,48,50,25,20,5,0,0,55,151,166,-15,0.5,,,,,,,,,,,,,,,,9,2,4,Round 1,1,4
15,0,Texas,Renegades,43,50,25,22,3,0,0,53,157,169,-12,0.5,,,,,,,,,,,,,,,,8,,5,Missed,,
13,0,Los Angeles,Panthers,46,50,25,20,5,0,0,55,152,147,5,0.5,,,,,,,,,,,,,,,,8,2,3,Round 2,3,4
7,0,West Kendall,Platoon,51,50,25,23,2,0,0,52,127,156,-29,0.5,,,,,,,,,,,,,,,,8,3,5,Missed,,
2,0,Hamilton,Steelhawks,44,50,25,19,6,0,0,56,163,144,19,0.5,,,,,,,,,,,,,,,,8,,3,Round 1,1,4
15,0,Texas,Renegades,46,50,25,22,3,0,0,53,162,174,-12,0.5,,,,,,,,,,,,,,,,10,3,4,Missed,,
13,0,Los Angeles,Panthers,52,50,25,21,4,0,0,54,172,164,8,0.5,,,,,,,,,,,,,,,,10,3,4,Round 1,3,4
2,0,Hamilton,Steelhawks,38,50,25,21,4,0,0,54,166,163,3,0.5,,,,,,,,,,,,,,,,8,,4,Round 1,3,4
6,0,Tampa Bay,Barracuda,46,50,25,17,8,0,0,58,147,150,-3,0.5,,,,,,,,,,,,,,,,7,2,5,Round 1,3,4
6,0,Tampa Bay,Barracuda,73,66,25,40,0,0,1,51,227,323,-96,0.379,2397,2852,51.9,1058,1066,662,583,7.98,220,33,0.15,17,226,53,0.7655,15,4,7,Round 1,1,4
3,0,Toronto,North Stars,75,66,25,40,0,0,1,51,244,292,-48,0.379,2468,2785,41.1,1096,1222,537,703,5.92,165,42,0.2545,8,160,45,0.7188,17,4,8,Round 1,0,4
8,0,Calgary,Dragons,63,66,25,37,0,5,4,54,155,212,-57,0.379,,,,,,,,,,,,,,,,14,4,7,Round 1,2,4
2,0,Hamilton,Steelhawks,78,66,25,34,5,2,2,57,258,301,-43,0.379,2197,2742,50.4,1328,984,590,650,7.17,229,68,0.2969,12,212,58,0.7264,15,4,8,Round 1,2,4
11,0,Winnipeg,Aurora,79,66,25,36,1,3,4,55,223,284,-61,0.379,2099,2418,48.8,1188,1245,641,536,8.47,219,50,0.2283,17,242,52,0.7851,15,4,8,Round 1,0,4
8,0,Calgary,Dragons,75,66,25,39,0,1,2,52,201,276,-75,0.379,1876,2652,51.1,1171,1040,529,617,7.29,186,33,0.1774,13,204,47,0.7696,16,4,9,Missed,,
2,0,Hamilton,Steelhawks,66,66,25,36,1,2,4,55,256,300,-44,0.379,2397,2906,44.8,677,1259,605,528,7.8,233,47,0.2017,9,220,49,0.7773,16,4,8,Round 1,0,4
2,0,Hamilton,Steelhawks,80,66,25,38,2,1,1,53,258,311,-53,0.379,2330,2620,49.5,912,1231,703,610,10.61,280,54,0.1929,24,295,73,0.7525,15,4,9,Missed,,
10,0,Minnesota,Monarchs,71,66,25,37,2,3,2,54,214,281,-67,0.379,2007,2640,51.4,1169,1110,585,562,7.08,193,32,0.1658,10,195,40,0.7949,16,5,9,Missed,,
19,0,Seattle,Argonauts,71,66,25,33,4,1,4,58,207,245,-38,0.379,2095,2093,47,987,1438,620,520,8.02,227,39,0.1718,11,236,57,0.7585,14,3,7,Round 1,3,4
7,0,Baltimore,Platoon,82,66,25,36,3,2,2,55,219,271,-52,0.379,1794,2068,47.2,1460,1606,699,910,8.32,226,42,0.1858,9,239,53,0.7782,17,5,9,Missed,,
7,0,Baltimore,Platoon,70,66,25,37,0,3,4,54,197,278,-81,0.379,2043,2684,50.3,948,1384,624,441,6.74,225,43,0.1911,13,200,43,0.785,14,3,7,Round 1,3,4
15,0,Texas,Renegades,11,50,25,17,8,0,0,58,0,0,0,0.5,,,,,,,,,,,,,,,,5,,3,Round 2,7,7
4,0,Manhattan,Rage,22,52,25,22,5,0,0,55,0,0,0,0.481,,,,,,,,,,,,,,,,8,,4,Cup Winner,12,6
10,0,Minnesota,Chiefs,22,52,25,20,7,0,0,57,0,0,0,0.481,,,,,,,,,,,,,,,,6,,2,Round 1,2,4
7,0,West Kendall,Platoon,29,50,25,17,8,0,0,58,172,152,20,0.5,,,,,,,,,,,,,,,,8,,4,Round 1,2,4
15,0,Texas,Renegades,26,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,7,,4,Round 1,3,4
15,0,Texas,Renegades,25,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,7,,5,Missed,,
3,0,Toronto,North Stars,24,52,25,23,4,0,0,54,0,0,0,0.481,,,,,,,,,,,,,,,,8,,4,Round 1,3,4
2,0,Hamilton,Steelhawks,26,50,25,19,6,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,5,,2,Cup Winner,12,3
13,0,Los Angeles,Panthers,7,50,25,19,6,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,5,,2,Round 1,3,4
11,0,Winnipeg,Jets,7,50,25,19,6,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,6,,3,Cup Winner,12,3
6,0,Seattle,Riot,27,50,25,19,6,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,7,,5,Round 2,6,6
11,0,Winnipeg,Jets,27,50,25,22,3,0,0,53,0,0,0,0.5,,,,,,,,,,,,,,,,8,,6,Missed,,
8,0,Calgary,Dragons,8,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,6,,2,Cup Winner,12,5
6,0,Seattle,Riot,23,52,25,21,6,0,0,56,0,0,0,0.481,,,,,,,,,,,,,,,,8,,4,Round 2,7,7
13,0,Los Angeles,Panthers,25,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,8,,6,Missed,,
6,0,Vancouver,Nightmare,7,50,25,21,4,0,0,54,0,0,0,0.5,,,,,,,,,,,,,,,,7,,4,Missed,,
15,0,Texas,Renegades,14,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,7,,3,Cup Winner,12,5
7,0,West Kendall,Platoon,35,50,25,20,5,0,0,55,144,151,-7,0.5,,,,,,,,,,,,,,,,8,,3,Round 1,1,4
13,0,Los Angeles,Panthers,18,50,25,23,2,0,0,52,0,0,0,0.5,,,,,,,,,,,,,,,,7,,4,Missed,,
3,0,Toronto,North Stars,14,50,25,20,5,0,0,55,0,0,0,0.5,,,,,,,,,,,,,,,,6,,4,Round 1,0,4
9,0,Edmonton,Comets,6,60,25,27,8,0,0,58,0,0,0,0.417,,,,,,,,,,,,,,,,10,,5,Missed,,
11,0,Winnipeg,Jets,6,60,25,21,14,0,0,64,0,0,0,0.417,,,,,,,,,,,,,,,,7,,4,Missed,,
8,0,Calgary,Dragons,16,50,25,21,4,0,0,54,0,0,0,0.5,,,,,,,,,,,,,,,,6,,3,Round 2,6,5
3,0,Toronto,North Stars,34,50,25,20,5,0,0,55,154,156,-2,0.5,,,,,,,,,,,,,,,,9,,4,Round 1,3,4
3,0,Toronto,North Stars,30,50,25,19,6,0,0,56,153,136,17,0.5,,,,,,,,,,,,,,,,9,,5,Missed,,
15,0,Texas,Renegades,15,50,25,19,6,0,0,56,0,0,0,0.5,,,,,,,,,,,,,,,,5,,2,Round 1,3,4
10,0,Minnesota,Chiefs,34,50,25,19,6,0,0,56,145,162,-17,0.5,,,,,,,,,,,,,,,,8,,3,Round 1,0,4
4,0,Manhattan,Rage,36,50,24,24,2,0,0,50,169,162,7,0.48,,,,,,,,,,,,,,,,11,,6,Missed,,
10,0,Minnesota,Chiefs,7,50,24,20,6,0,0,54,0,0,0,0.48,,,,,,,,,,,,,,,,8,,4,Missed,,
9,0,Edmonton,Blizzard,14,50,24,22,4,0,0,52,0,0,0,0.48,,,,,,,,,,,,,,,,9,,5,Missed,,
3,0,Toronto,North Stars,19,50,24,18,8,0,0,56,0,0,0,0.48,,,,,,,,,,,,,,,,8,,4,Round 1,2,4
6,0,Seattle,Riot,24,52,24,24,4,0,0,52,0,0,0,0.462,,,,,,,,,,,,,,,,9,,5,Missed,,
15,0,Texas,Renegades,17,50,24,20,6,0,0,54,0,0,0,0.48,,,,,,,,,,,,,,,,7,,4,Round 2,7,6
0,0,Buffalo,Stampede,33,50,24,24,2,0,0,50,138,155,-17,0.48,,,,,,,,,,,,,,,,9,,4,Round 1,1,4
8,0,Calgary,Dragons,15,50,24,21,5,0,0,53,0,0,0,0.48,,,,,,,,,,,,,,,,6,,3,Round 2,7,7
4,0,Manhattan,Rage,5,44,24,16,4,0,0,52,0,0,0,0.545,,,,,,,,,,,,,,,,6,,4,Missed,,
3,0,Toronto,North Stars,13,50,24,19,7,0,0,55,0,0,0,0.48,,,,,,,,,,,,,,,,8,,4,Round 1,2,4
7,0,West Kendall,Platoon,15,50,24,23,3,0,0,51,0,0,0,0.48,,,,,,,,,,,,,,,,7,,4,Finals Lost,9,9
9,0,Edmonton,Blizzard,12,50,24,20,6,0,0,54,0,0,0,0.48,,,,,,,,,,,,,,,,7,,3,Round 2,7,4
2,0,Hamilton,Steelhawks,25,50,24,22,4,0,0,52,0,0,0,0.48,,,,,,,,,,,,,,,,10,,4,Round 1,1,4
11,0,Winnipeg,Jets,5,44,24,15,5,0,0,53,0,0,0,0.545,,,,,,,,,,,,,,,,4,,2,Round 1,2,4
4,0,Manhattan,Rage,11,50,24,20,6,0,0,54,0,0,0,0.48,,,,,,,,,,,,,,,,8,,4,Round 1,3,4
8,0,Calgary,Dragons,20,50,24,20,6,0,0,54,0,0,0,0.48,,,,,,,,,,,,,,,,8,,6,Missed,,
11,0,Winnipeg,Jets,14,50,24,21,5,0,0,53,0,0,0,0.48,,,,,,,,,,,,,,,,8,,4,Round 2,5,6
5,0,New England,Wolfpack,20,50,24,22,4,0,0,52,0,0,0,0.48,,,,,,,,,,,,,,,,9,,3,Round 2,5,6
7,0,West Kendall,Platoon,50,50,24,22,4,0,0,52,155,165,-10,0.48,,,,,,,,,,,,,,,,11,3,6,Missed,,
1,0,Chicago,Syndicate,47,50,24,23,3,0,0,51,148,151,-3,0.48,,,,,,,,,,,,,,,,10,3,5,Round 2,4,5
12,0,San Francisco,Pride,46,50,24,22,4,0,0,52,144,151,-7,0.48,,,,,,,,,,,,,,,,13,4,7,Missed,,
5,0,New England,Wolfpack,57,66,24,37,1,3,4,53,180,231,-51,0.364,,,,,,,,,,,,,,,,12,3,7,Round 1,1,4
6,0,Tampa Bay,Barracuda,51,50,24,22,4,0,0,52,137,158,-21,0.48,,,,,,,,,,,,,,,,9,4,6,Round 1,0,4
13,0,Los Angeles,Panthers,45,50,24,20,6,0,0,54,153,164,-11,0.48,,,,,,,,,,,,,,,,6,,3,Round 1,0,4
9,0,Edmonton,Blizzard,46,50,24,21,5,0,0,53,169,165,4,0.48,,,,,,,,,,,,,,,,11,2,5,Round 1,0,4
1,0,Chicago,Syndicate,46,50,24,22,4,0,0,52,134,148,-14,0.48,,,,,,,,,,,,,,,,14,4,7,Missed,,
13,0,Los Angeles,Panthers,56,50,24,22,1,3,3,52,109,135,-26,0.48,,,,,,,,,,,,,,,,11,3,5,Round 1,1,4
10,0,Minnesota,Chiefs,42,50,24,23,3,0,0,51,169,160,9,0.48,,,,,,,,,,,,,,,,10,,5,Missed,,
5,0,New England,Wolfpack,41,50,24,21,5,0,0,53,157,162,-5,0.48,,,,,,,,,,,,,,,,9,,5,Missed,,
7,0,West Kendall,Platoon,39,50,24,19,7,0,0,55,174,171,3,0.48,,,,,,,,,,,,,,,,7,,3,Round 1,0,4
8,0,Calgary,Dragons,46,50,24,21,5,0,0,53,135,149,-14,0.48,,,,,,,,,,,,,,,,12,3,6,Round 2,6,4
10,0,Minnesota,Chiefs,40,50,24,16,10,0,0,58,167,159,8,0.48,,,,,,,,,,,,,,,,8,,4,Finals Lost,11,9
5,0,New England,Wolfpack,50,50,24,22,4,0,0,52,160,171,-11,0.48,,,,,,,,,,,,,,,,12,4,7,Missed,,
7,0,West Kendall,Platoon,46,50,24,19,7,0,0,55,183,172,11,0.48,,,,,,,,,,,,,,,,9,3,6,Missed,,
3,0,Toronto,North Stars,45,50,24,22,4,0,0,52,159,157,2,0.48,,,,,,,,,,,,,,,,8,,4,Round 1,1,4
5,0,New England,Wolfpack,52,50,24,19,7,0,0,55,177,174,3,0.48,,,,,,,,,,,,,,,,8,3,5,Missed,,
19,0,Seattle,Argonauts,58,66,24,38,2,3,2,52,164,235,-71,0.364,,,,,,,,,,,,,,,,16,5,7,Missed,,
8,0,Calgary,Dragons,52,50,24,22,4,0,0,52,147,160,-13,0.48,,,,,,,,,,,,,,,,11,2,5,Round 2,6,7
12,0,San Francisco,Pride,47,50,24,22,4,0,0,52,142,142,0,0.48,,,,,,,,,,,,,,,,9,3,5,Round 1,1,4
9,0,Edmonton,Blizzard,62,66,24,37,1,1,4,53,209,253,-44,0.364,,,,,,,,,,,,,,,,16,5,8,Round 1,0,4
11,0,Winnipeg,Jets,52,50,24,26,0,0,0,48,148,152,-4,0.48,,,,,,,,,,,,,,,,12,3,6,Missed,,
1,0,Chicago,Syndicate,53,50,24,24,1,1,1,50,134,148,-14,0.48,,,,,,,,,,,,,,,,10,3,5,Missed,,
13,0,Los Angeles,Panthers,36,50,24,22,4,0,0,52,146,138,8,0.48,,,,,,,,,,,,,,,,10,,5,Missed,,
3,0,Toronto,North Stars,52,50,24,19,7,0,0,55,152,158,-6,0.48,,,,,,,,,,,,,,,,9,4,6,Round 1,0,4
8,0,Calgary,Dragons,48,50,24,19,7,0,0,55,154,154,0,0.48,,,,,,,,,,,,,,,,10,3,5,Round 2,6,5
5,0,New England,Wolfpack,37,50,24,24,2,0,0,50,148,157,-9,0.48,,,,,,,,,,,,,,,,10,,5,Missed,,
4,0,Manhattan,Rage,40,50,24,20,6,0,0,54,141,149,-8,0.48,,,,,,,,,,,,,,,,10,,5,Missed,,
15,0,Texas,Renegades,39,50,24,20,6,0,0,54,169,155,14,0.48,,,,,,,,,,,,,,,,9,,5,Missed,,
1,0,Chicago,Syndicate,50,50,24,23,3,0,0,51,162,166,-4,0.48,,,,,,,,,,,,,,,,13,4,8,Missed,,
3,0,Toronto,North Stars,86,66,24,39,1,3,2,51,247,342,-95,0.364,1970,2671,51.1,1232,1470,578,905,8.18,225,38,0.1689,19,234,41,0.8248,17,,9,Missed,,
8,0,Calgary,Dragons,84,66,24,37,3,3,2,53,243,358,-115,0.364,1930,2570,44,1208,1655,659,853,7.23,200,37,0.185,10,210,47,0.7762,20,,9,Missed,,
12,0,San Francisco,Pride,73,66,24,37,4,1,1,53,246,343,-97,0.364,2359,2772,47.2,1395,1270,724,595,6.73,219,39,0.1781,14,193,40,0.7927,14,3,8,Round 1,0,4
