"PlayerID","TeamID","FranchiseID","LeagueID","SeasonID","GP","Minutes","Wins","Losses","OT","ShotsAgainst","Saves","GoalsAgainst","GAA","Shutouts","SavePct","GameRating"
"1100112","11","11","0","30","6","372","3","1","2","193","180","13","2.17","0","0.933","0"
"1100119","0","0","1","30","46","2581","22","14","6","1058","950","108","2.35","1","0.898","0"
"1100121","6","6","1","30","46","2508","16","19","8","1022","904","118","2.57","0","0.885","0"
"1100111","7","7","1","30","45","2557","22","16","5","958","846","112","2.49","3","0.883","0"
"1100105","10","10","0","30","43","2600","29","13","1","1249","1132","117","2.72","4","0.906","0"
"1100128","2","2","1","30","24","1229","9","9","2","440","380","60","2.50","0","0.864","0"
"1100106","11","11","0","30","44","2675","17","18","9","1414","1264","150","3.41","1","0.894","0"
"1100117","6","6","0","30","44","2675","22","17","5","1333","1211","122","2.77","3","0.908","0"
"1100104","9","9","1","29","42","2332","22","16","2","956","848","108","2.57","2","0.887","0"
"1100137","2","2","1","29","11","507","3","4","2","191","163","28","2.55","0","0.853","0"
"1100107","2","2","0","29","8","489","2","5","1","246","220","26","3.25","0","0.894","0"
"1100105","10","10","0","29","44","2654","31","13","0","1260","1155","105","2.39","0","0.917","0"
"1100116","1","1","1","29","44","2619","28","14","1","1107","1006","101","2.30","4","0.909","0"
"1100106","11","11","0","29","44","2660","23","18","3","1405","1274","131","2.98","1","0.907","0"
"1100117","0","0","1","29","43","2536","20","16","7","1011","913","98","2.28","5","0.903","0"
"1100108","4","4","0","29","42","2565","15","19","8","1293","1164","129","3.07","0","0.900","0"
"1100115","6","6","1","29","13","637","3","6","0","272","247","25","1.92","0","0.908","0"
"1100103","11","11","0","29","6","365","4","2","0","177","159","18","3.00","0","0.898","0"
"1100111","7","7","1","29","26","1378","13","7","1","553","485","68","2.62","1","0.877","0"
"1100101","0","0","0","29","50","3013","12","34","4","1813","1624","189","3.78","0","0.896","0"
"1100111","15","15","0","29","6","368","4","1","1","169","155","14","2.33","0","0.917","0"
"1100110","13","13","0","29","6","366","2","4","0","189","159","30","5.00","0","0.841","0"
"1100100","12","12","0","29","44","2665","15","23","6","1546","1407","139","3.16","0","0.910","0"
"1100124","0","0","1","29","10","524","4","2","1","233","212","21","2.10","1","0.910","0"
"1100104","7","7","0","29","6","365","4","2","0","126","111","15","2.50","0","0.881","0"
"1100118","6","6","1","29","42","2385","13","23","5","1052","952","100","2.38","3","0.905","0"
"1100114","8","8","1","29","44","2575","26","12","4","1051","935","116","2.64","2","0.890","0"
"1100113","2","2","1","29","44","2520","20","20","1","1073","955","118","2.68","6","0.890","0"
"1100138","9","9","1","29","6","282","4","0","0","78","70","8","1.33","0","0.897","0"
"1100109","9","9","0","29","12","730","5","4","3","333","300","33","2.75","2","0.901","0"
"1100051","8","8","0","29","6","364","3","2","1","146","131","15","2.50","0","0.897","0"
"1100055","9","9","0","29","38","2300","29","8","1","1007","921","86","2.26","7","0.915","0"
"1100250","8","8","1","29","10","469","5","2","1","192","165","27","2.70","0","0.859","0"
"1100245","3","3","1","29","38","2069","16","15","4","825","732","93","2.45","2","0.887","0"
"1100251","3","3","1","29","19","966","4","9","2","403","357","46","2.42","1","0.886","0"
"1100247","9","9","1","29","9","409","3","2","1","179","166","13","1.44","0","0.927","0"
"1100249","7","7","1","29","30","1674","13","11","5","665","591","74","2.47","0","0.889","0"
"1100248","1","1","1","29","8","420","3","3","1","113","97","16","2.00","0","0.858","0"
"2221023","7","7","2","29","10","609","5","4","1","317","292","25","2.50","0","0.921","0"
"2221035","2","2","2","29","10","569","3","7","0","312","273","39","3.90","0","0.875","0"
"2221054","6","6","2","29","10","610","5","3","2","364","334","30","3.00","0","0.918","0"
"2221017","1","1","2","29","10","604","4","5","1","281","250","31","3.10","0","0.890","0"
"2221053","9","9","2","29","1","11","0","0","0","2","1","1","1.00","0","0.500","0"
"2221031","8","8","2","29","9","493","5","4","0","238","216","22","2.44","2","0.908","0"
"2221055","13","13","2","29","10","543","4","4","1","318","287","31","3.10","0","0.903","0"
"2221021","5","5","2","29","10","574","5","2","2","299","274","25","2.50","0","0.916","0"
"2221052","4","4","2","29","10","600","7","3","0","352","326","26","2.60","0","0.926","0"
"2221046","0","0","2","29","10","563","4","4","2","311","283","28","2.80","0","0.910","0"
"2221045","9","9","2","29","10","594","6","3","1","266","241","25","2.50","0","0.906","0"
"2221060","13","13","2","29","2","59","0","1","0","29","24","5","2.50","0","0.828","0"
"2221057","5","5","2","29","1","40","1","0","0","20","18","2","2.00","0","0.900","0"
"2221041","11","11","2","29","10","608","5","4","1","259","232","27","2.70","1","0.896","0"
"2221058","2","2","2","29","1","30","0","0","0","8","7","1","1.00","0","0.875","0"
"2221059","8","8","2","29","2","110","0","1","0","74","68","6","3.00","0","0.919","0"
"2221056","14","14","2","29","10","611","6","3","1","296","274","22","2.20","0","0.926","0"
"2221061","0","0","2","29","1","47","0","0","0","39","35","4","4.00","0","0.897","0"
"1100091","6","6","0","29","7","430","7","0","0","195","180","15","2.14","1","0.923","0"
"1100092","10","10","0","29","6","370","6","0","0","150","139","11","1.83","1","0.927","0"
"1100099","4","4","0","29","8","479","2","6","0","245","212","33","4.13","0","0.865","0"
"1100082","5","5","0","29","6","367","3","1","2","200","184","16","2.67","0","0.920","0"
"1100090","6","6","0","29","43","2629","20","16","7","1363","1240","123","2.86","2","0.910","0"
"1100098","5","5","0","29","44","2644","23","21","0","1232","1115","117","2.66","5","0.905","0"
"1100089","13","13","0","29","44","2656","14","27","3","1482","1342","140","3.18","3","0.906","0"
"1100097","15","15","0","29","44","2662","22","17","5","1248","1133","115","2.61","2","0.908","0"
"1100087","3","3","0","29","44","2681","24","15","5","1202","1084","118","2.68","3","0.902","0"
"1100080","2","2","0","29","42","2576","28","9","5","1257","1164","93","2.21","2","0.926","0"
"1100081","8","8","0","29","44","2660","26","13","5","1168","1059","109","2.48","2","0.907","0"
"1100096","3","3","0","29","3","184","0","2","1","104","93","11","3.67","0","0.910","0"
"1100088","3","3","0","29","3","188","2","1","0","72","63","9","3.00","0","0.875","0"
"1100079","7","7","0","29","44","2686","21","15","8","1211","1080","131","2.98","1","0.892","0"
"1100083","12","12","0","28","9","543","0","8","1","285","254","31","3.44","0","0.891","0"
"1100079","7","7","0","28","44","2667","26","13","5","1254","1155","99","2.25","3","0.921","0"
"1100077","15","15","0","28","43","2618","30","10","3","1321","1208","113","2.63","2","0.914","0"
"1100087","3","3","0","28","44","2670","28","15","1","1260","1151","109","2.48","4","0.913","0"
"1100090","6","6","0","28","42","2551","22","15","5","1272","1148","124","2.95","1","0.903","0"
"1100089","13","13","0","28","44","2666","23","15","6","1432","1308","124","2.82","1","0.913","0"
"1100080","2","2","0","28","44","2676","25","15","4","1369","1249","120","2.73","2","0.912","0"
"1100088","3","3","0","28","6","360","2","3","1","160","139","21","3.50","0","0.869","0"
"1100082","5","5","0","28","6","363","2","3","1","152","139","13","2.17","0","0.914","0"
"1100081","8","8","0","28","44","2665","26","14","4","1217","1108","109","2.48","5","0.910","0"
"1100085","0","0","0","28","6","359","0","6","0","223","193","30","5.00","0","0.865","0"
"1100099","4","4","0","28","44","2655","16","25","3","1387","1254","133","3.02","3","0.904","0"
"1100091","6","6","0","28","8","483","6","2","0","224","205","19","2.38","0","0.915","0"
"1100096","12","12","0","28","41","2505","13","23","5","1575","1435","140","3.41","2","0.911","0"
"1100094","9","9","1","28","10","581","5","2","3","199","172","27","2.70","0","0.864","0"
"1100097","15","15","0","28","7","426","4","2","1","221","201","20","2.86","0","0.910","0"
"1100098","5","5","0","28","44","2658","21","19","4","1224","1095","129","2.93","3","0.895","0"
"1100092","10","10","0","28","6","364","4","1","1","169","151","18","3.00","1","0.893","0"
"1100235","8","8","1","28","17","747","8","1","0","291","269","22","1.29","1","0.924","0"
"1100237","2","2","1","28","10","504","5","2","0","228","207","21","2.10","0","0.908","0"
"1100234","3","3","1","28","16","808","4","8","0","343","308","35","2.19","0","0.898","0"
"1100243","9","9","1","28","1","26","0","0","0","4","3","1","1.00","0","0.750","0"
"1100244","0","0","1","28","10","489","2","4","1","174","156","18","1.80","1","0.897","0"
"1100246","6","6","1","28","7","406","3","4","0","148","129","19","2.71","1","0.872","0"
"1100245","3","3","1","28","39","2241","19","13","6","854","761","93","2.39","5","0.891","0"
"1100137","9","9","1","28","1","60","1","0","0","18","17","1","1.00","0","0.944","0"
"1100103","11","11","0","28","6","360","3","3","0","166","147","19","3.17","1","0.886","0"
"1100104","9","9","1","28","39","2362","32","4","3","815","754","61","1.56","7","0.925","0"
"1100101","0","0","0","28","44","2665","12","28","4","1519","1352","167","3.80","1","0.890","0"
"1100118","6","6","1","28","44","2653","19","16","8","995","899","96","2.18","5","0.904","0"
"1100105","10","10","0","28","44","2670","18","21","5","1331","1196","135","3.07","1","0.899","0"
"1100104","7","7","0","28","6","364","4","2","0","173","156","17","2.83","0","0.902","0"
"1100114","8","8","1","28","42","2298","18","18","5","961","838","123","2.93","4","0.872","0"
"1100127","0","0","1","28","2","125","1","0","1","29","26","3","1.50","0","0.897","0"
"1100108","4","4","0","28","6","369","4","1","1","213","204","9","1.50","0","0.958","0"
"1100108","7","7","1","28","45","2586","29","13","2","989","903","86","1.91","5","0.913","0"
"1100109","9","9","0","28","10","611","6","1","3","277","252","25","2.50","3","0.910","0"
"1100117","0","0","1","28","41","2436","9","24","8","916","806","110","2.68","2","0.880","0"
"1100111","7","7","1","28","10","462","1","3","2","168","144","24","2.40","0","0.857","0"
"1100107","2","2","0","28","6","365","2","4","0","191","170","21","3.50","0","0.890","0"
"1100100","13","13","0","28","6","368","3","2","1","190","177","13","2.17","0","0.932","0"
"1100110","1","1","1","28","10","547","1","7","0","244","217","27","2.70","0","0.889","0"
"1100116","1","1","1","28","42","2488","23","17","2","965","866","99","2.36","4","0.897","0"
"1100106","11","11","0","28","44","2690","24","12","8","1374","1228","146","3.32","3","0.894","0"
"1100113","2","2","1","28","37","2137","16","15","6","857","758","99","2.68","2","0.884","0"
"1100055","9","9","0","28","40","2414","23","14","3","1129","1033","96","2.40","3","0.915","0"
"1100051","8","8","0","28","6","369","3","1","2","155","139","16","2.67","0","0.897","0"
"2221020","5","5","2","28","3","86","0","0","0","43","39","4","1.33","0","0.907","0"
"2221031","8","8","2","28","10","614","7","2","1","276","255","21","2.10","1","0.924","0"
"2221054","6","6","2","28","10","608","6","3","1","261","235","26","2.60","0","0.900","0"
"2221035","2","2","2","28","10","612","2","6","2","320","293","27","2.70","0","0.916","0"
"2221046","0","0","2","28","1","42","0","0","0","26","24","2","2.00","0","0.923","0"
"2221041","11","11","2","28","10","598","5","4","1","289","258","31","3.10","0","0.893","0"
"2221017","1","1","2","28","10","610","6","3","1","297","272","25","2.50","0","0.916","0"
"2221024","0","0","2","28","10","572","5","3","2","240","212","28","2.80","0","0.883","0"
"2221052","4","4","2","28","10","604","5","4","1","303","278","25","2.50","1","0.917","0"
"2221056","14","14","2","28","10","587","4","6","0","298","268","30","3.00","0","0.899","0"
"2221053","9","9","2","28","2","129","2","0","0","56","50","6","3.00","0","0.893","0"
"2221055","13","13","2","28","10","612","4","5","1","299","269","30","3.00","0","0.900","0"
"2221038","14","14","2","28","1","23","0","0","0","9","9","0","0.00","0","1.000","0"
"2221045","9","9","2","28","8","484","7","1","0","228","214","14","1.75","1","0.939","0"
"2221023","7","7","2","28","10","618","3","2","5","294","272","22","2.20","0","0.925","0"
"2221021","5","5","2","28","10","514","4","6","0","251","221","30","3.00","1","0.880","0"
"2221028","13","13","2","27","10","551","5","2","1","247","223","24","2.40","0","0.903","0"
"2221023","7","7","2","27","10","605","6","4","0","257","240","17","1.70","1","0.934","0"
"2221024","0","0","2","27","10","578","4","5","1","242","210","32","3.20","0","0.868","0"
"2221017","1","1","2","27","10","610","4","5","1","310","277","33","3.30","0","0.894","0"
"2221054","6","6","2","27","10","610","6","3","1","274","245","29","2.90","0","0.894","0"
"2221053","9","9","2","27","2","120","1","1","0","58","53","5","2.50","0","0.914","0"
"2221048","8","8","2","27","1","31","0","0","0","13","12","1","1.00","0","0.923","0"
"2221041","11","11","2","27","10","615","5","4","1","290","261","29","2.90","0","0.900","0"
"2221046","0","0","2","27","1","29","0","0","0","18","16","2","2.00","0","0.889","0"
"2221050","4","4","2","27","2","47","0","0","0","23","20","3","1.50","0","0.870","0"
"2221055","13","13","2","27","2","63","0","1","1","30","26","4","2.00","0","0.867","0"
"2221052","4","4","2","27","10","553","3","6","1","284","252","32","3.20","0","0.887","0"
"2221045","9","9","2","27","8","490","4","2","2","227","211","16","2.00","0","0.930","0"
"2221031","8","8","2","27","10","573","7","2","1","236","212","24","2.40","0","0.898","0"
"2221021","5","5","2","27","5","300","4","1","0","123","115","8","1.60","1","0.935","0"
"2221030","14","14","2","27","10","606","3","5","2","318","290","28","2.80","0","0.912","0"
"2221020","5","5","2","27","5","310","3","1","1","119","107","12","2.40","0","0.899","0"
"2221035","2","2","2","27","10","609","5","5","0","250","228","22","2.20","0","0.912","0"
"1100103","11","11","0","27","6","375","3","1","2","156","141","15","2.50","0","0.904","0"
"1100109","2","2","1","27","43","2425","22","13","5","909","799","110","2.56","2","0.879","0"
"1100118","6","6","1","27","44","2531","23","12","5","962","835","127","2.89","0","0.868","0"
"1100108","7","7","1","27","50","2760","24","18","6","1194","1058","136","2.72","1","0.886","0"
"1100101","4","4","0","27","6","368","2","3","1","155","135","20","3.33","0","0.871","0"
"1100117","0","0","1","27","39","1801","8","22","2","793","682","111","2.85","0","0.860","0"
"1100104","7","7","0","27","6","368","3","3","0","172","149","23","3.83","0","0.866","0"
"1100106","3","3","1","27","50","2849","23","22","4","1078","949","129","2.58","2","0.880","0"
"1100116","1","1","1","27","17","742","4","5","2","314","266","48","2.82","0","0.847","0"
"1100104","9","9","1","27","45","2610","34","3","5","947","847","100","2.22","4","0.894","0"
"1100100","1","1","1","27","41","2282","21","17","1","885","788","97","2.37","1","0.890","0"
"1100107","0","0","1","27","28","1206","3","15","0","489","405","84","3.00","1","0.828","0"
"1100105","10","10","0","27","44","2681","21","19","4","1304","1181","123","2.80","3","0.906","0"
"1100074","4","4","0","27","44","2656","17","22","5","1202","1094","108","2.45","0","0.910","0"
"1100080","2","2","0","27","44","2687","25","14","5","1159","1040","119","2.70","5","0.897","0"
"1100094","9","9","1","27","10","433","1","4","3","165","142","23","2.30","0","0.861","0"
"1100088","3","3","0","27","6","370","2","2","2","168","148","20","3.33","0","0.881","0"
"1100081","8","8","0","27","44","2674","21","18","5","1188","1068","120","2.73","0","0.899","0"
"1100096","12","12","0","27","36","2172","10","23","3","1059","942","117","3.25","0","0.890","0"
"1100093","2","2","0","27","6","365","4","2","0","168","145","23","3.83","0","0.863","0"
"1100098","5","5","0","27","44","2665","16","23","5","1083","959","124","2.82","3","0.886","0"
"1100097","15","15","0","27","8","481","5","3","0","207","188","19","2.38","1","0.908","0"
"1100085","0","0","0","27","6","374","0","3","3","183","164","19","3.17","0","0.896","0"
"1100092","10","10","0","27","6","363","1","5","0","164","144","20","3.33","0","0.878","0"
"1100099","0","0","0","27","44","2695","19","19","6","1226","1102","124","2.82","4","0.899","0"
"1100087","3","3","0","27","44","2665","29","11","4","1053","961","92","2.09","4","0.913","0"
"1100091","6","6","0","27","5","299","3","2","0","121","107","14","2.80","0","0.884","0"
"1100090","6","6","0","27","45","2724","22","17","6","1268","1135","133","2.96","2","0.895","0"
"1100082","5","5","0","27","6","369","2","3","1","168","149","19","3.17","0","0.887","0"
"1100077","15","15","0","27","42","2540","25","13","4","1068","965","103","2.45","3","0.904","0"
"1100083","12","12","0","27","14","852","8","6","0","433","387","46","3.29","0","0.894","0"
"1100079","7","7","0","27","44","2672","20","19","5","1240","1109","131","2.98","2","0.894","0"
"1100100","13","13","0","27","6","359","1","5","0","165","147","18","3.00","0","0.891","0"
"1100056","11","11","0","27","44","2666","22","21","1","1207","1078","129","2.93","4","0.893","0"
"1100089","13","13","0","27","44","2672","25","15","4","1174","1052","122","2.77","3","0.896","0"
"1100242","2","2","1","27","13","610","4","5","1","221","187","34","2.62","0","0.846","0"
"1100234","3","3","1","27","7","185","1","0","0","85","69","16","2.29","0","0.812","0"
"1100241","8","8","1","27","16","710","6","6","0","239","206","33","2.06","1","0.862","0"
"1100216","9","9","1","27","1","21","0","0","0","5","5","0","0.00","0","1.000","0"
"1100238","7","7","1","27","9","274","1","1","0","135","115","20","2.22","0","0.852","0"
"1100239","6","6","1","27","11","504","7","3","0","198","179","19","1.73","0","0.904","0"
"1100240","8","8","1","27","41","2304","18","20","0","935","805","130","3.17","1","0.861","0"
"1100045","9","9","0","27","6","365","6","0","0","154","146","8","1.33","2","0.948","0"
"1100051","8","8","0","27","6","366","6","0","0","146","135","11","1.83","0","0.925","0"
"1100055","9","9","0","27","44","2674","32","10","2","1189","1085","104","2.36","1","0.913","0"
"1100045","9","9","0","26","6","359","3","3","0","187","173","14","2.33","0","0.925","0"
"1100051","8","8","0","26","6","363","6","0","0","179","169","10","1.67","1","0.944","0"
"1100055","9","9","0","26","44","2680","20","16","8","1220","1104","116","2.64","3","0.905","0"
"1100050","0","0","0","26","6","364","1","4","1","194","172","22","3.67","0","0.887","0"
"1100079","7","7","0","26","44","2660","30","10","4","1083","1000","83","1.89","9","0.923","0"
"1100095","6","6","0","26","44","2683","28","10","6","1295","1179","116","2.64","2","0.910","0"
"1100074","15","15","0","26","21","1267","9","11","1","534","469","65","3.10","1","0.895","0"
"1100080","2","2","0","26","44","2674","22","17","5","1221","1097","124","2.82","2","0.898","0"
"1100077","15","15","0","26","21","1232","11","7","2","520","474","46","2.19","3","0.898","0"
"1100076","7","7","0","26","1","59","0","1","0","27","22","5","5.00","0","0.815","0"
"1100097","15","15","0","26","9","534","5","2","2","263","233","30","3.33","0","0.886","0"
"1100087","3","3","0","26","44","2674","20","18","6","1138","1021","117","2.66","1","0.897","0"
"1100093","8","8","1","26","42","2351","12","20","8","919","803","116","2.76","3","0.874","0"
"1100090","6","6","0","26","6","360","4","2","0","166","150","16","2.67","0","0.904","0"
"1100096","12","12","0","26","34","2056","11","20","3","969","849","120","3.53","0","0.876","0"
"1100098","5","5","0","26","7","426","4","3","0","201","174","27","3.86","0","0.866","0"
"1100091","7","7","0","26","5","305","3","1","1","121","110","11","2.20","1","0.909","0"
"1100082","5","5","0","26","43","2595","22","18","3","1217","1118","99","2.30","3","0.919","0"
"1100056","11","11","0","26","44","2675","26","13","5","1254","1139","115","2.61","3","0.908","0"
"1100070","2","2","0","26","6","365","3","2","1","138","125","13","2.17","1","0.906","0"
"1100078","10","10","0","26","39","2345","16","21","2","1077","946","131","3.36","1","0.878","0"
"1100099","0","0","0","26","44","2668","21","19","4","1242","1104","138","3.14","1","0.889","0"
"1100081","8","8","0","26","44","2675","25","15","4","1226","1103","123","2.80","4","0.900","0"
"1100100","13","13","0","26","6","359","3","3","0","155","138","17","2.83","1","0.890","0"
"1100083","12","12","0","26","16","962","6","8","2","506","459","47","2.94","1","0.907","0"
"1100088","7","7","1","26","11","474","4","3","0","193","173","20","1.82","0","0.896","0"
"1100092","10","10","0","26","11","665","6","5","0","278","242","36","3.27","0","0.871","0"
"1100085","11","11","0","26","6","358","2","4","0","141","129","12","2.00","1","0.915","0"
"1100089","13","13","0","26","44","2660","23","19","2","1155","1036","119","2.70","4","0.897","0"
"2221017","1","1","2","26","10","586","6","3","1","257","231","26","2.60","1","0.899","0"
"2221023","7","7","2","26","10","499","5","4","0","210","182","28","2.80","0","0.867","0"
"2221021","5","5","2","26","10","604","7","2","1","261","239","22","2.20","0","0.916","0"
"2221024","0","0","2","26","10","606","7","2","1","265","242","23","2.30","0","0.913","0"
"2221028","13","13","2","26","10","609","4","4","2","264","238","26","2.60","0","0.902","0"
"2221045","9","9","2","26","10","550","4","5","1","254","225","29","2.90","0","0.886","0"
"2221038","14","14","2","26","2","51","1","0","0","25","24","1","0.50","0","0.960","0"
"2221030","14","14","2","26","10","561","4","5","0","275","246","29","2.90","0","0.895","0"
"2221043","7","7","2","26","4","101","0","1","0","36","31","5","1.25","0","0.861","0"
"2221026","6","6","2","26","10","614","5","4","1","267","243","24","2.40","0","0.910","0"
"2221031","8","8","2","26","10","615","5","3","2","251","224","27","2.70","0","0.892","0"
"2221035","2","2","2","26","10","604","5","5","0","268","241","27","2.70","0","0.899","0"
"2221050","4","4","2","26","2","66","0","0","0","32","31","1","0.50","0","0.969","0"
"2221041","11","11","2","26","10","603","5","4","1","287","258","29","2.90","1","0.899","0"
"2221052","4","4","2","26","10","543","2","7","1","288","246","42","4.20","0","0.854","0"
"2221053","9","9","2","26","2","50","0","0","0","25","22","3","1.50","0","0.880","0"
"2221044","1","1","2","26","1","19","0","0","0","11","10","1","1.00","0","0.909","0"
"1100100","1","1","1","26","46","2707","28","8","8","996","881","115","2.50","1","0.885","0"
"1100102","3","3","0","26","6","359","2","4","0","151","127","24","4.00","0","0.841","0"
"1100127","0","0","1","26","42","2487","18","21","3","970","862","108","2.57","0","0.889","0"
"1100101","4","4","0","26","6","359","3","3","0","198","178","20","3.33","0","0.899","0"
"1100118","6","6","1","26","10","539","3","4","1","232","204","28","2.80","0","0.879","0"
"1100108","7","7","1","26","45","2567","17","23","3","1077","938","139","3.09","1","0.871","0"
"1100109","2","2","1","26","39","2154","21","10","4","822","717","105","2.69","1","0.872","0"
"1100106","3","3","1","26","44","2316","20","18","3","943","809","134","3.05","1","0.858","0"
"1100105","9","9","1","26","43","2543","28","11","4","913","799","114","2.65","1","0.875","0"
"1100107","8","8","1","26","1","63","0","0","1","27","22","5","5.00","0","0.815","0"
"1100103","6","6","1","26","42","2509","24","14","4","975","856","119","2.83","2","0.878","0"
"1100104","9","9","1","26","9","498","5","2","0","160","138","22","2.44","1","0.863","0"
"1100234","3","3","1","26","17","739","5","3","1","330","292","38","2.24","0","0.885","0"
"1100235","1","1","1","26","8","351","1","4","1","131","109","22","2.75","0","0.832","0"
"1100236","0","0","1","26","11","556","4","3","1","230","201","29","2.64","0","0.874","0"
"1100237","2","2","1","26","19","894","7","5","3","347","297","50","2.63","1","0.856","0"
"1100233","8","8","1","26","16","646","3","4","2","248","212","36","2.25","1","0.855","0"
"1100234","3","3","1","25","13","650","2","6","1","253","215","38","2.92","0","0.850","0"
"1100233","8","8","1","25","9","409","2","2","1","189","164","25","2.78","0","0.868","0"
"1100232","1","1","1","25","4","107","0","1","1","43","37","6","1.50","0","0.860","0"
"1100221","6","6","1","25","1","52","0","0","1","30","26","4","4.00","0","0.867","0"
"1100219","6","6","1","25","16","610","2","3","1","282","251","31","1.94","0","0.890","0"
"2221041","11","11","2","25","10","573","4","6","0","266","232","34","3.40","0","0.872","0"
"2221028","13","13","2","25","8","425","4","2","1","206","189","17","2.13","1","0.917","0"
"2221038","14","14","2","25","1","21","0","0","0","3","3","0","0.00","0","1.000","0"
"2221033","9","9","2","25","10","581","6","4","0","233","212","21","2.10","1","0.910","0"
"2221021","5","5","2","25","10","604","9","1","0","261","239","22","2.20","1","0.916","0"
"2221030","14","14","2","25","10","588","4","5","1","323","285","38","3.80","0","0.882","0"
"2221031","8","8","2","25","9","494","3","6","0","211","182","29","3.22","0","0.863","0"
"2221023","7","7","2","25","10","546","5","4","0","247","223","24","2.40","0","0.903","0"
"2221035","2","2","2","25","10","609","5","4","1","290","267","23","2.30","0","0.921","0"
"2221026","6","6","2","25","10","615","6","3","1","302","278","24","2.40","0","0.921","0"
"2221042","4","4","2","25","5","233","1","4","0","112","95","17","3.40","0","0.848","0"
"2221051","11","11","2","25","1","26","0","0","0","16","13","3","3.00","0","0.813","0"
"2221050","4","4","2","25","3","185","1","1","1","78","74","4","1.33","0","0.949","0"
"2221049","4","4","2","25","2","67","0","0","0","40","36","4","2.00","0","0.900","0"
"2221048","8","8","2","25","3","107","0","0","1","38","34","4","1.33","0","0.895","0"
"2221047","13","13","2","25","4","181","2","1","0","71","63","8","2.00","0","0.887","0"
"2221046","0","0","2","25","2","109","0","2","0","41","34","7","3.50","0","0.829","0"
"2221045","9","9","2","25","1","28","0","0","0","9","8","1","1.00","0","0.889","0"
"2221024","0","0","2","25","9","500","6","1","1","223","205","18","2.00","0","0.919","0"
"2221043","7","7","2","25","1","59","0","0","1","32","32","0","0.00","0","1.000","0"
"2221017","1","1","2","25","10","565","3","5","2","286","258","28","2.80","0","0.902","0"
"2221044","1","1","2","25","1","44","0","0","0","28","24","4","4.00","0","0.857","0"
"1100050","0","0","0","25","44","2674","19","19","6","1345","1210","135","3.07","1","0.900","0"
"1100045","7","7","0","25","6","360","4","1","1","149","136","13","2.17","0","0.892","0"
"1100051","8","8","0","25","6","360","6","0","0","148","135","13","2.17","0","0.912","0"
"1100055","9","9","0","25","44","2674","27","15","2","1151","1044","107","2.43","2","0.907","0"
"1100099","3","3","1","25","42","2377","27","13","1","959","857","102","2.43","3","0.894","0"
"1100080","2","2","0","25","43","2589","21","17","4","1184","1072","112","2.60","1","0.905","0"
"1100084","9","9","0","25","3","179","0","3","0","81","70","11","3.67","0","0.864","0"
"1100083","12","12","0","25","5","310","2","2","1","140","127","13","2.60","0","0.907","0"
"1100087","3","3","0","25","44","2671","17","20","7","1139","1009","130","2.95","2","0.886","0"
"1100079","7","7","0","25","44","2669","27","15","2","1223","1109","114","2.59","2","0.907","0"
"1100082","5","5","0","25","44","2660","19","22","3","1250","1129","121","2.75","4","0.903","0"
"1100056","11","11","0","25","44","2674","27","12","5","1200","1102","98","2.23","6","0.918","0"
"1100096","12","12","0","25","45","2737","15","22","8","1340","1187","153","3.40","1","0.886","0"
"1100085","11","11","0","25","6","365","4","1","1","179","161","18","3.00","0","0.899","0"
"1100098","9","9","1","25","37","2135","23","9","3","809","710","99","2.68","3","0.878","0"
"1100097","15","15","0","25","6","365","3","2","1","163","149","14","2.33","1","0.914","0"
"1100081","8","8","0","25","44","2666","23","19","2","1138","1019","119","2.70","2","0.895","0"
"1100060","4","4","0","25","44","2675","25","19","0","1176","1069","107","2.43","3","0.909","0"
"1100088","5","5","0","25","6","359","2","4","0","196","171","25","4.17","0","0.872","0"
"1100090","6","6","0","25","6","365","3","2","1","130","114","16","2.67","0","0.877","0"
"1100089","13","13","0","25","7","421","3","4","0","183","162","21","3.00","0","0.885","0"
"1100074","15","15","0","25","44","2665","22","18","4","1213","1087","126","2.86","1","0.896","0"
"1100093","3","3","0","25","6","370","3","2","1","180","164","16","2.67","0","0.911","0"
"1100094","0","0","0","25","6","360","1","5","0","174","153","21","3.50","0","0.879","0"
"1100093","6","6","1","25","44","2367","17","22","4","963","829","134","3.05","2","0.861","0"
"1100062","4","4","0","25","6","369","1","3","2","183","163","20","3.33","0","0.891","0"
"1100065","10","10","0","25","44","2691","23","14","7","1227","1113","114","2.59","2","0.907","0"
"1100092","10","10","0","25","6","365","3","2","1","145","131","14","2.33","0","0.903","0"
"1100070","2","2","0","25","8","430","3","5","0","191","165","26","3.25","0","0.864","0"
"1100095","6","6","0","25","44","2665","25","17","2","1104","989","115","2.61","2","0.896","0"
"1100077","13","13","0","25","43","2616","22","16","5","1189","1090","99","2.30","7","0.917","0"
"1100067","0","0","1","25","11","491","4","2","1","223","204","19","1.73","1","0.915","0"
"1100091","8","8","1","25","46","2623","26","17","2","993","884","109","2.37","4","0.890","0"
"1100112","2","2","1","25","17","713","5","4","0","304","268","36","2.12","0","0.882","0"
"1100100","1","1","1","25","47","2621","26","16","1","1043","894","149","3.17","0","0.857","0"
"1100105","9","9","1","25","16","905","8","5","2","338","298","40","2.50","0","0.882","0"
"1100103","7","7","1","25","42","2294","16","19","5","873","749","124","2.95","2","0.858","0"
"1100130","7","7","1","25","18","759","3","4","3","315","276","39","2.17","0","0.876","0"
